HHID,DistrictID,VillageID,weight,z,zdelib,zinfo,zelite,zoinfo,zspill,tinfo,H100,H200,H300,H400,H500,H600,H101,H201,H301,H401,H501,H601,X1010,X1020,X1030,X1040,X1050,X1060,X1070,X1080,X1090,X1100,X1110,X1120,X1130,X1140,X2010,X2020,X2030,X2040,X2050,X2060,X2070,X2080,X2090,X2100,X2110,X2120,X2130,X2140,X2150,X2160,X2170,X2180,X2190,X2200,X2210,X2220,X2230,X3010,X3020,X3030,X3040,X3050,X3060,X3070,X3080,X3090,X3100,X3110,X3120,X3130,X3140,X3150,X3160,X3170,X3180,X3190,X3200,X3210,X3220,X3230,X3240,X3250,X3260,X3270,X3280,X3290,X1,X2,X3,Xcitizen0,Xempsector0,X1011,X1021,X1031,X1041,X1051,X1061,X1071,X1081,X1091,X1101,X1111,X1121,X1131,X1141,X2011,X2021,X2031,X2041,X2051,X2061,X2071,X2081,X2091,X2101,X2111,X2121,X2131,X2141,X2151,X2161,X2171,X2181,X2191,X2201,X2211,X2221,X2231,X3011,X3021,X3031,X3041,X3051,X3061,X3071,X3081,X3091,X3101,X3111,X3121,X3131,X3141,X3151,X3161,X3171,X3181,X3191,X3201,X3211,X3221,X3231,X3241,X3251,X3261,X3271,X3281,X3291,Xcitizen1,Xempsector1,H610,H510,H520,H130,H140,H310,H320,H240,H330,H340,H350,H430,H440,H460,H260,H620,H630,H640,H650,H660,H670,H680,H690,consumption,H450,H370,H380,H110,H120,H210,H250,H360,H150,H220,H230,H410,H420,H530,H611,H511,H521,H131,H141,H311,H321,H241,H331,H341,H351,H431,H441,H461,H261,H621,H631,H641,H651,H661,H671,H681,H691,H451,H371,H381,H111,H121,H211,H251,H361,H151,H221,H231,H411,H421,H531,male,age,school,mod1,asst1,mod2,asst2,sample
300806,30,3008,14,1,0,0,,0.0,1.0,,0.6756539087530241,-0.6158561864804286,-1.8938380542718796,0.09967855625718483,-0.17312277169318246,1.082230908565077,0.12599472818408686,0.1474907990793775,-2.198882119398734,-0.4173414761233564,1.0170233149225878,0.5973388415670123,-99,-99,1,1,1,-99,1,1,-99,-99,1,1,1,13,0,,1,1,1,0,1,0,4,3,8,,2,,2,4,2,3,7,3,7,7,0,1,1,1,1,1,1,6,4,4,3,4,1,4,4,1,2,2,2,,2,2,2,2,2,2,2,3,1,1,0.11214283076652908,7.248572825505863,0.8670509812012662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,0.0,1.0,0.0,0.0,5.0,2.0,5,9,7,5,1,1,1,1,1,0,0,0,7.248572825505863,1,2,4,7,3,7,1,1,,1.0,0.0,2,3,3.0,0,7,7,7,7,0.0,5.0,2.0,1.0,5.0,0.0,0,9,7,5,1,1,0,1,1,0,0,0,1,1,2,7,1,7,1,1,0,3.0,1.0,0,0,3.0,0,41,23,,,,,"Citizens"
300807,30,3008,10,1,1,1,,0.0,0.0,1,0.12599472818408686,-1.6986118745507823,-1.3477516482742324,-0.3122395798661113,0.5180052377581691,1.3287614947446722,0.12599472818408686,-1.1655712774558022,0.05893011246890424,0.14045115744793948,1.5160413920870068,1.0896945945377954,-99,-99,1,1,-99,-99,1,1,0,0,0,1,1,14,0,,1,1,0,0,1,1,3,3,,,1,3,2,4,2,3,7,1,7,4,1,0,0,1,1,0,0,5,4,3,3,4,1,1,3,3,3,2,2,2,3,2,2,3,2,3,,3,0,1,0.2836945085087733,7.629191570260523,0.11897583147586394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,4.0,5.0,0.0,1.0,10.0,3.0,5,8,7,5,1,1,1,1,1,0,,0,7.629191570260523,1,2,2,7,1,1,1,1,,0.0,0.0,0,0,0.0,1,7,7,7,7,9.0,9.0,4.0,9.0,5.0,5.0,7,5,7,2,1,1,1,1,1,0,0,0,5,4,4,7,1,7,1,1,1,0.0,0.0,0,0,6.0,0,23,24,,,,,"Citizens"
300808,30,3008,10,1,0,0,,0.0,1.0,,0.12599472818408686,0.9296346575400558,-1.450441428895612,-0.23476395359828975,-0.33946213074798876,1.0454407380904907,0.12599472818408686,1.3654187065544952,0.7679678383386375,-0.002579622661066955,0.5180052377581691,1.082230908565077,-99,-99,-99,1,1,0,1,0,-99,-99,0,0,1,7,1,3,1,1,1,0,1,1,3,2,5,,3,1,2,4,2,3,7,4,7,5,0,0,0,0,0,0,0,5,,2,3,4,4,4,4,2,2,2,2,2,3,2,2,3,3,3,,3,1,1,0.09810218679282065,7.3282152392298325,0.2492065452244086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,1.0,7.0,8.0,0.0,1.0,1.0,5,8,7,4,1,1,1,0,,,,0,7.3282152392298325,1,4,4,7,1,7,4,1,,0.0,3.0,0,1,2.0,0,7,7,1,1,7.0,8.0,9.0,9.0,10.0,9.0,7,6,7,5,1,1,1,1,1,0,0,0,1,5,5,7,1,7,7,1,4,1.0,0.0,0,4,0.0,0,46,17,,,,,"Citizens"
300809,30,3008,10,1,1,1,,0.0,0.0,1,0.12599472818408686,-1.5818425140524428,-1.9534241793388938,-0.2593854469046867,-0.505801489802795,1.034245209131413,0.12599472818408686,0.1488444650282916,-3.026254181897422,-0.14543110955156555,0.5180052377581691,1.0896945945377954,1,1,1,1,1,1,1,1,1,0,1,1,1,7,0,,1,1,0,0,1,1,3,2,,,2,1,7,1,2,5,4,0,7,4,1,0,0,0,0,0,0,6,4,3,3,3,,3,3,1,,,2,,2,,2,3,3,4,2,4,1,1,2.054656999948064,6.856020625467623,0.04987814471818294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,0.0,0.0,1.0,0.0,5.0,2.0,5,10,7,5,1,1,1,0,,,,0,6.856020625467623,1,2,4,7,1,1,1,1,,0.0,0.0,0,0,1.0,1,7,7,7,7,0.0,0.0,0.0,0.0,0.0,0.0,10,10,1,5,1,1,1,1,1,0,0,0,1,1,1,7,1,7,7,1,10,0.0,0.0,3,2,0.0,1,48,17,,,,,"Citizens"
300810,30,3008,7,1,0,0,,0.0,1.0,,0.12599472818408686,-0.5829979130407379,-2.904043764243412,-0.13036304032306487,-0.505801489802795,0.6601396727974058,-1.356183617077397,-0.7815061835215739,-2.4303929312272787,-0.12785648416672918,0.5180052377581691,1.4162788391052332,1,1,1,1,1,0,1,-99,1,0,1,1,1,21,1,6,1,1,1,0,1,1,2,2,6,,1,3,7,1,2,5,5,1,7,6,1,0,0,1,1,1,1,10,4,3,3,3,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1.7449720120120407,7.745355770142434,0.0544666378827419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,0.0,1.0,0.0,0.0,1.0,0.0,8,9,7,5,1,0,1,1,1,0,0,0,7.745355770142434,1,1,1,7,1,7,1,1,,0.0,1.0,1,0,1.0,0,7,7,7,1,0.0,10.0,0.0,0.0,0.0,0.0,10,10,7,5,1,0,1,1,1,0,0,1,1,1,1,1,1,7,1,1,1,0.0,0.0,0,0,0.0,1,60,43,,,,,"Citizens"
300902,30,3009,11,0,0,0,,0.0,0.0,,0.2927939246294147,-1.665774984137501,0.8194097628543476,0.35150386749427565,0.5180052377581691,1.961781072798748,-1.356183617077397,-0.8146324482099135,0.8194097628543476,-0.12785648416672918,1.6823807511418134,0.6601396727974058,1,-99,1,-99,,0,1,0,0,0,1,-99,0,0,1,3,1,1,1,0,1,1,4,2,7,,1,1,1,4,2,3,2,2,7,0,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0.5012398855521397,7.24291253782934,-1.827931860046328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,10.0,10.0,10.0,10.0,10.0,10.0,10,10,7,1,1,0,1,1,1,0,1,1,7.24291253782934,5,4,4,1,7,1,1,1,,0.0,0.0,0,0,0.0,1,7,7,7,7,10.0,10.0,10.0,10.0,10.0,10.0,10,10,7,4,1,0,1,1,1,0,0,0,1,4,4,1,1,1,1,1,0,0.0,0.0,0,0,7.0,1,28,1,,,,,"Citizens"
300903,30,3009,17,0,0,0,,0.0,0.0,,-1.356183617077397,1.0305928694471371,0.7525368734323199,0.35150386749427565,0.5180052377581691,0.8130293345955484,0.12599472818408686,1.807790041033905,-0.9717143133930525,-0.1294937143848481,-0.6721408488576013,0.6560428735920191,-99,-99,1,1,0,1,1,1,0,0,1,1,0,0,1,3,1,1,1,0,1,0,5,2,7,,1,,7,4,1,3,1,2,7,1,0,0,0,0,0,0,0,0,2,3,2,1,2,3,3,2,2,2,2,2,2,2,2,2,4,2,2,4,0,0,1.060135632879418,6.5102868523055495,-1.3042246522405643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,10.0,6.0,9.0,10.0,10.0,10.0,10,10,7,5,0,1,0,0,,,,1,6.5102868523055495,5,5,4,1,1,7,1,1,,1.0,3.0,0,0,0.0,0,7,1,7,7,0.0,2.0,8.0,10.0,10.0,10.0,10,9,1,5,0,1,1,1,1,0,0,0,2,2,1,7,1,7,1,1,0,4.0,5.0,3,1,0.0,0,27,0,,,,,"Citizens"
300904,30,3009,6,0,0,0,,0.0,0.0,,0.2927939246294147,0.943696058078874,-1.2864583179111202,0.865640397124911,0.5180052377581691,0.3069071086343162,0.12599472818408686,1.990816067127079,-1.4034643830348688,-0.3530337325933042,-0.505801489802795,1.452311387055135,1,-99,1,1,1,0,1,1,1,0,1,1,1,7,1,3,1,1,0,0,0,0,2,1,,,,,7,4,2,1,1,1,7,0,0,0,1,0,1,0,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,1.3673549690515718,6.867615382867352,-1.2391664699560736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,2.0,3.0,4.0,2.0,3.0,3.0,9,10,7,5,1,1,0,0,,,,0,6.867615382867352,5,4,4,1,7,7,1,1,,4.0,3.0,2,5,0.0,0,7,1,7,7,1.0,2.0,5.0,4.0,5.0,4.0,9,6,1,5,1,1,0,0,,,,1,1,5,1,7,1,7,7,1,2,4.0,3.0,1,3,1.0,1,36,17,,,,,"Citizens"
300905,30,3009,8,0,0,0,,0.0,0.0,,-1.356183617077397,0.3861874214618243,0.2662749433296247,0.7125762062857919,1.6823807511418134,0.3958709624424453,-1.356183617077397,1.0328238913691603,-0.5955247767931142,-0.008016396251477974,-1.0707125269354634,1.082230908565077,1,-99,1,-99,,1,1,1,1,0,1,-99,1,7,1,4,1,1,1,0,1,0,4,2,16,,1,,7,4,2,3,4,3,7,3,0,0,1,1,0,1,1,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,4,0,0,0.5116903420797135,7.10799804941617,-0.3415088646923448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,0.0,10.0,10.0,9.0,10.0,10.0,9,10,7,5,1,1,0,1,0,,,0,7.10799804941617,5,4,4,1,1,7,1,1,,0.0,0.0,0,5,7.0,0,1,7,7,7,0.0,10.0,10.0,0.0,10.0,10.0,10,10,7,4,1,1,1,1,1,0,0,0,2,2,4,1,1,7,7,1,0,0.0,0.0,0,0,0.0,1,21,17,,,,,"Citizens"
300906,30,3009,6,0,0,0,,0.0,0.0,,0.12599472818408686,-0.5309182695673843,0.21243083587814815,1.04406684966336,0.5180052377581691,0.3181026375933937,0.12599472818408686,1.3165380700116895,-1.576106371731681,-0.12785648416672918,0.5180052377581691,1.0193036200113854,1,1,1,1,1,0,1,0,1,0,1,1,1,11,1,3,1,1,0,0,1,1,4,2,,,1,-99,1,4,4,3,3,0,7,0,0,0,1,0,1,0,0,5,2,1,1,1,1,1,1,2,2,2,2,1,1,2,1,3,2,2,2,4,1,0,2.0481208288180426,6.829662258130679,-1.8939939148484937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,0.0,0.0,10.0,10.0,10.0,10.0,10,10,7,5,1,1,0,0,,,,0,6.829662258130679,5,4,4,7,1,1,1,7,,0.0,0.0,5,4,0.0,0,7,7,7,7,0.0,0.0,10.0,5.0,0.0,0.0,10,10,7,5,1,1,1,1,0,,,0,1,5,4,7,1,7,7,1,0,0.0,0.0,0,0,0.0,1,34,21,,,,,"Citizens"
300907,30,3009,14,0,0,0,,0.0,0.0,,0.12599472818408686,-0.46495511446576326,-0.015208280089716168,0.07370775036035467,0.5180052377581691,1.1503047612332449,0.12599472818408686,1.0099313406472992,0.8612970156418961,0.35150386749427565,1.3497020330322005,1.4162788391052332,-99,-99,1,1,-99,1,0,1,1,0,1,0,1,7,1,2,1,1,0,0,1,1,4,3,,,1,1,1,4,2,3,2,3,7,0,0,0,1,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,0.6298858056312223,7.094781377363013,-1.6150998829128551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,7,,,6.0,10.0,10.0,6.0,8.0,5.0,5,9,7,2,1,1,0,1,1,0,1,0,7.094781377363013,4,4,4,7,1,7,1,1,,0.0,0.0,0,0,0.0,0,7,7,7,1,10.0,10.0,10.0,5.0,10.0,10.0,10,10,7,1,1,0,1,1,1,0,0,1,5,5,5,7,1,7,7,1,6,5.0,0.0,0,0,5.0,1,54,17,,,,,"Citizens"
300908,30,3009,19,0,0,0,,0.0,0.0,,0.12599472818408686,-0.581724474964103,0.6541606419220641,0.13833762633490662,-0.6721408488576013,1.034245209131413,0.12599472818408686,1.3165380700116895,0.8079119041964479,-0.11348211430808561,-0.6721408488576013,1.082230908565077,1,-99,1,1,1,1,0,1,1,0,1,1,1,7,1,3,1,1,1,0,1,0,6,3,122,,2,,1,4,2,3,2,0,7,0,0,,,0,0,0,0,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,1.3676924884246293,7.247381028580906,-1.3931695181329042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,9.0,9.0,9.0,10.0,10.0,9.0,9,10,6,2,1,1,1,0,,,,0,7.247381028580906,4,4,4,7,1,7,1,1,,0.0,0.0,0,0,0.0,0,7,1,7,1,9.0,9.0,10.0,9.0,9.0,8.0,8,8,7,5,1,1,1,1,1,0,0,0,2,5,5,7,1,7,7,1,0,0.0,0.0,0,0,0.0,0,50,17,,,,,"Citizens"
300909,30,3009,11,0,0,0,,0.0,0.0,,-1.356183617077397,-0.7815061835215739,1.1495506258811627,0.006115425740923913,-0.9043731678806569,-0.2493692259387575,1.774972269890899,0.33220772837912166,-0.8271818610109489,0.02431125860363665,1.3497020330322005,1.3872422259109278,-99,-99,-99,0,-99,1,0,1,-99,0,1,1,1,13,1,4,1,1,1,0,1,0,4,2,4,,1,,5,4,2,1,3,2,7,0,0,0,0,0,1,0,0,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,0,-0.021796946222310386,7.2635732952536145,-1.2382608733198202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,,,10.0,10.0,0.0,10.0,10.0,10.0,10,6,7,5,0,0,1,0,,,,0,7.2635732952536145,3,5,5,1,1,7,1,1,,0.0,0.0,0,0,1.0,1,7,7,7,7,9.0,4.0,4.0,7.0,5.0,2.0,10,5,6,4,1,1,0,1,0,,,1,2,5,1,7,7,7,7,1,0,0.0,0.0,1,2,5.0,0,23,23,,,,,"Citizens"
300910,30,3009,6,0,0,0,,0.0,0.0,,-1.356183617077397,-0.5010457204373077,-0.6496911167693961,0.6547487464226083,1.3497020330322005,0.9146028439400892,1.774972269890899,0.28197342588740204,-1.8807006823288046,0.11956425895519085,0.5180052377581691,1.4062487776173354,1,1,1,1,1,1,0,1,1,0,1,1,1,11,1,3,1,1,0,0,1,0,2,1,,,1,,7,4,2,3,4,2,7,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,0,2.0515204574517667,7.194454194340342,-1.7638228306135422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,3.0,4.0,6.0,4.0,6.0,7.0,4,10,7,5,1,0,0,1,1,1,,0,7.194454194340342,5,4,4,1,1,1,1,1,,3.0,0.0,4,2,5.0,1,7,7,7,7,3.0,4.0,7.0,2.0,5.0,0.0,10,9,7,4,1,1,0,1,1,1,,0,2,2,2,7,7,7,1,1,2,2.0,1.0,1,1,0.0,1,41,21,,,,,"Citizens"
300911,30,3009,3,0,0,0,,0.0,0.0,,0.12599472818408686,0.32527869591450553,0.1584697490256954,0.046916862080279814,0.5180052377581691,1.034245209131413,1.774972269890899,-0.5479674625248941,-1.489841766435466,0.019877664413978736,0.8249133826356553,1.082230908565077,-99,-99,1,1,-99,1,0,1,1,0,1,1,1,11,1,3,1,1,0,0,1,1,3,2,,,1,1,1,4,4,3,4,5,7,3,0,0,1,1,1,0,1,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,0,1,0.6341511912138983,7.489111069431177,-0.595110933706039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,5.0,6.0,4.0,10.0,9.0,8.0,8,5,7,2,1,1,1,0,,,,0,7.489111069431177,4,4,4,7,1,7,1,1,,9.0,0.0,0,0,0.0,0,7,1,7,7,5.0,5.0,2.0,7.0,4.0,6.0,4,3,4,5,1,1,1,1,1,0,0,0,1,1,1,7,7,7,1,1,9,0.0,0.0,6,3,9.0,1,43,21,,,,,"Citizens"
301001,30,3010,4,1,0,1,,1.0,0.0,1,1.774972269890899,0.7491097127266312,1.3037761840251614,-0.290298472515385,-0.6721408488576013,-0.15641393693805525,0.12599472818408686,0.4653955340841021,-0.3830870893138876,-0.008016396251477974,0.5180052377581691,0.6601396727974058,1,1,1,1,1,1,0,1,1,0,1,1,1,13,1,6,1,0,0,0,0,1,1,,,,,1,7,1,1,1,2,0,5,0,0,1,1,1,1,1,1,10,3,3,3,3,3,3,3,3,1,1,,,3,3,2,2,2,2,2,2,1,1,2.0515204574517667,6.490247441029909,0.8123154984646275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,10.0,10.0,10.0,10.0,10.0,10.0,10,10,1,3,1,0,0,1,0,,,0,6.490247441029909,3,4,4,7,7,7,7,7,,0.0,0.0,0,0,0.0,1,7,7,7,7,0.0,10.0,10.0,10.0,10.0,0.0,10,10,7,2,1,0,1,1,1,0,0,0,2,5,2,7,1,7,7,1,0,0.0,0.0,0,0,0.0,1,22,23,,,,,"Citizens"
301002,30,3010,9,1,0,1,,1.0,0.0,1,1.774972269890899,-0.45171015694510647,0.8194097628543476,-0.43472904940725715,0.5180052377581691,-0.9767073264358541,0.12599472818408686,0.10247324281929508,-0.1198718534731356,-0.14260051700677984,0.5180052377581691,0.9146028439400892,1,-99,0,1,-99,-99,0,-99,-99,-99,-99,-99,1,7,1,3,1,0,0,0,0,1,2,,,,,4,4,4,1,1,7,1,7,3,0,1,1,1,1,1,1,10,4,4,4,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,-1.0684258312145043,6.836733713228542,1.2249666738524179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,10.0,10.0,10.0,10.0,10.0,10.0,10,0,1,2,0,0,0,0,,,,0,6.836733713228542,4,4,4,7,7,1,7,1,,0.0,0.0,0,0,0.0,0,7,7,7,7,0.0,5.0,10.0,10.0,10.0,10.0,10,10,1,4,1,0,0,1,1,1,,0,1,5,2,7,1,7,1,1,0,0.0,0.0,0,5,0.0,0,25,17,,,,,"Citizens"
301003,30,3010,13,1,1,1,,0.0,0.0,1,1.774972269890899,-1.0983466268524427,0.8194097628543476,0.11182369166377323,0.5180052377581691,-0.9767073264358541,0.12599472818408686,0.1488444650282916,-1.4889347320660768,0.4030976193237587,-0.6721408488576013,0.38991282652082904,1,1,1,1,1,1,0,1,1,0,0,1,1,7,1,4,1,0,0,0,0,1,1,,,,,2,7,1,1,1,2,0,0,0,1,1,1,1,1,1,1,10,2,2,2,2,2,2,2,2,2,2,,1,2,,2,2,2,2,2,2,1,1,2.0483768332060692,6.278915314127622,-0.158225592348637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,10.0,10.0,10.0,10.0,10.0,10.0,10,10,7,3,0,0,0,0,,,,0,6.278915314127622,3,4,4,7,7,1,1,1,,0.0,0.0,0,0,0.0,0,7,1,1,7,6.0,0.0,0.0,2.0,10.0,3.0,4,10,7,5,1,0,1,0,,,,0,1,2,2,7,1,7,7,1,10,0.0,0.0,9,0,0.0,0,28,17,,,,,"Citizens"
301004,30,3010,9,1,0,0,,0.0,1.0,,-1.356183617077397,-0.2860601599039611,0.7893613514870734,-0.050618296684882574,-1.0707125269354634,-0.9767073264358541,0.12599472818408686,-0.05185736555510665,1.1111609058786576,0.10457039463673534,0.8506839558677816,-0.33237494382527033,1,1,1,1,1,1,0,0,1,0,1,1,1,13,1,4,1,1,0,0,1,1,2,1,,,1,1,7,4,2,1,5,3,7,2,0,1,1,1,1,1,1,10,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,1,0,2.0484583481911,7.227095613310755,0.48099390468719405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,7,,,10.0,10.0,10.0,10.0,10.0,10.0,10,10,1,2,0,0,0,0,,,,0,7.227095613310755,5,1,4,1,1,1,7,7,,1.0,0.0,0,0,0.0,0,7,7,7,1,10.0,10.0,8.0,10.0,10.0,5.0,10,10,7,1,0,1,0,0,,,,0,1,5,5,7,1,7,7,4,0,0.0,0.0,0,3,2.0,0,24,23,,,,,"Citizens"
301005,30,3010,17,1,1,1,,0.0,0.0,2,1.774972269890899,-0.1184512684075969,1.0058455586900898,0.8422902419906394,0.9912527416904614,0.6601396727974058,-1.356183617077397,-0.5148134100678873,-0.2285216422068126,0.7158887499816502,0.5180052377581691,1.9692447587714659,1,-99,1,1,1,-99,0,-99,1,0,1,1,1,4,1,6,1,0,1,0,1,1,2,,12,,1,10,4,4,1,1,5,5,7,4,0,1,1,1,1,1,1,10,2,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0.7140753754224922,6.753910692541615,1.1567782685653074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,,,10.0,5.0,5.0,10.0,10.0,10.0,0,0,1,2,1,0,1,1,1,0,0,0,6.753910692541615,4,4,4,7,7,7,7,7,,0.0,0.0,10,10,10.0,1,7,7,4,4,6.0,5.0,5.0,5.0,5.0,5.0,7,6,6,2,1,0,1,1,1,0,1,1,5,5,5,1,1,4,1,1,5,0.0,5.0,4,4,0.0,0,23,17,,,,,"Citizens"
301006,30,3010,9,1,1,1,,0.0,0.0,1,0.12599472818408686,-0.7354243355876354,0.4015717945566,0.35150386749427565,0.5180052377581691,0.16778391982662294,0.12599472818408686,0.5657464493758012,-0.18789032025079708,0.1017398020919497,0.6843445968129753,-0.33742527397626776,1,1,1,1,1,1,-99,-99,1,0,1,1,1,7,1,4,1,0,1,0,0,1,2,,5,,,1,4,4,1,4,0,0,7,0,0,1,1,1,1,1,1,10,2,2,2,2,2,3,3,2,2,2,2,3,3,3,2,2,2,2,2,2,1,1,1.4347918242516826,6.843210193566217,0.5537174803201155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,,,10.0,10.0,10.0,0.0,10.0,10.0,10,10,7,1,1,0,0,1,1,0,0,0,6.843210193566217,5,4,5,7,1,1,7,1,,0.0,0.0,0,0,0.0,0,7,7,7,7,6.0,5.0,6.0,6.0,10.0,5.0,10,10,7,4,1,0,0,0,,,,0,1,4,4,7,1,7,7,1,3,0.0,0.0,3,0,1.0,0,42,17,,,,,"Citizens"
301007,30,3010,13,1,0,0,,0.0,1.0,,0.12599472818408686,-1.665774984137501,1.6339170470519764,-0.050618296684882574,-0.6721408488576013,-0.33742527397626776,0.12599472818408686,-0.8146324482099135,0.6607405106735623,-0.008016396251477974,-0.6721408488576013,0.5973388415670123,1,-99,1,1,1,-99,0,-99,-99,0,1,1,1,7,1,3,1,0,1,0,0,1,3,,21,,,1,7,4,1,1,3,0,7,0,0,1,1,1,1,1,1,10,2,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,1,0.4097339733970197,6.9215741413536245,1.34471763364528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,10.0,10.0,10.0,10.0,10.0,10.0,10,10,1,1,1,0,0,0,,,,0,6.9215741413536245,5,5,5,7,1,1,1,7,,0.0,0.0,0,0,0.0,0,7,1,7,1,10.0,10.0,10.0,10.0,10.0,10.0,10,10,7,4,1,1,0,1,1,0,0,0,2,4,3,7,1,1,1,1,0,0.0,0.0,0,0,0.0,0,38,17,,,,,"Citizens"
301008,30,3010,13,1,0,0,,0.0,1.0,,0.12599472818408686,-1.0519754046434462,1.6339170470519764,0.7147026575107138,-0.505801489802795,0.3069071086343162,,,,,,,1,-99,1,1,1,0,1,1,1,0,1,1,1,7,1,6,1,0,1,0,1,1,4,,25,,2,6,4,4,1,4,5,0,7,0,0,1,1,1,1,1,1,10,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,2,3,2,2,2,1,1,1.3673549690515718,6.777751267215192,0.5473027951296539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,1,,,10.0,10.0,0.0,10.0,10.0,10.0,10,10,1,4,1,1,0,0,,,,0,6.777751267215192,5,5,5,7,1,1,7,7,,0.0,0.0,10,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,17,,,,,"Citizens"
